City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
385,Truth Or Consequences,US,2022-01-17 21:46:52,33.1284,-107.2528,62.91,18,0,4.61
386,Bathurst,AU,2022-01-17 21:46:52,-33.4166,149.5806,66.83,97,100,0.58
387,Ansbach,DE,2022-01-17 21:46:52,49.3,10.5833,38.71,93,100,11.5
388,Olafsvik,IS,2022-01-17 21:46:53,64.8945,-23.7142,39.36,94,100,22.17
389,Rizhao,CN,2022-01-17 21:46:53,35.4275,119.4553,30.24,54,1,1.48
390,Carman,CA,2022-01-17 21:42:59,49.4992,-98.0016,13.12,85,54,9.22
391,Husavik,IS,2022-01-17 21:46:53,66.0449,-17.3389,42.71,79,100,17.34
392,Camrose,CA,2022-01-17 21:46:54,53.0168,-112.8353,33.93,79,100,9.6
393,Gamba,GA,2022-01-17 21:46:54,-2.65,10.0,75.27,88,93,2.71
394,Oksfjord,NO,2022-01-17 21:46:55,70.2396,22.3479,26.67,81,100,18.97
395,Murska Sobota,SI,2022-01-17 21:46:55,46.6625,16.1664,41.83,100,55,3.85
396,Sloboda,RU,2022-01-17 21:46:55,51.1421,40.3021,32.72,98,100,16.87
397,Yar-Sale,RU,2022-01-17 21:46:56,66.8333,70.8333,8.35,96,92,9.1
398,Xai-Xai,MZ,2022-01-17 21:46:56,-25.0519,33.6442,75.79,75,42,9.24
399,Beckley,US,2022-01-17 21:42:55,37.7782,-81.1882,24.39,95,100,7.0
400,Kavaratti,IN,2022-01-17 21:46:56,10.5669,72.642,80.28,72,77,11.23
401,Tres Arroyos,AR,2022-01-17 21:46:57,-38.3739,-60.2798,63.79,49,46,20.33
402,Goma,CD,2022-01-17 21:46:57,-1.6792,29.2228,62.02,94,100,2.57
403,Yumen,CN,2022-01-17 21:46:57,40.2833,97.2,24.75,33,0,6.8
404,Port Macquarie,AU,2022-01-17 21:46:57,-31.4333,152.9167,81.9,78,100,8.57
405,Adrar,MR,2022-01-17 21:46:58,20.5022,-10.0711,62.1,16,2,10.76
406,Dhidhdhoo,MV,2022-01-17 21:42:20,6.8833,73.1,81.3,75,100,13.18
407,Moa,CU,2022-01-17 21:46:58,20.6569,-74.9403,76.21,80,58,3.47
408,Kisangani,CD,2022-01-17 21:46:58,0.5167,25.2,69.01,94,100,1.01
409,Gornyak,RU,2022-01-17 21:46:58,50.9942,81.4661,5.76,98,73,2.59
410,Caravelas,BR,2022-01-17 21:46:59,-17.7125,-39.2481,77.38,88,19,5.53
411,Pangnirtung,CA,2022-01-17 21:46:59,66.1451,-65.7125,-4.0,71,100,2.3
412,Tutoia,BR,2022-01-17 21:46:59,-2.7619,-42.2744,78.78,88,91,9.6
413,Shipunovo,RU,2022-01-17 21:48:00,52.1582,82.2173,10.96,94,82,6.64
414,Bima,ID,2022-01-17 21:48:00,-8.4667,118.7167,75.92,92,95,1.48
415,Alta Gracia,AR,2022-01-17 21:48:00,-31.6529,-64.4283,79.56,64,69,10.27
416,Terrace,CA,2022-01-17 21:47:45,54.5163,-128.6035,41.43,75,75,3.44
417,Ust-Omchug,RU,2022-01-17 21:48:00,61.15,149.6333,-32.76,93,41,2.37
418,Gobabis,NA,2022-01-17 21:48:01,-22.45,18.9667,73.2,59,100,5.64
419,Jalgaon,IN,2022-01-17 21:48:01,21.0167,75.5667,66.88,56,1,4.99
420,Yuyao,CN,2022-01-17 21:48:02,30.05,121.1494,44.37,85,100,4.88
421,Itaituba,BR,2022-01-17 21:48:02,-4.2761,-55.9836,80.76,94,75,0.0
422,Souillac,MU,2022-01-17 21:48:02,-20.5167,57.5167,79.36,89,40,0.0
423,Honiara,SB,2022-01-17 21:48:03,-9.4333,159.95,84.06,75,97,2.24
424,Pombas,CV,2022-01-17 21:48:03,17.1503,-25.0201,71.38,63,8,6.91
425,Traralgon,AU,2022-01-17 21:48:03,-38.1833,146.5333,65.41,64,98,3.87
426,Hailar,CN,2022-01-17 21:48:04,49.2,119.7,-33.86,100,36,2.95
427,Chokwe,MZ,2022-01-17 21:48:04,-24.5333,32.9833,72.09,85,60,4.9
428,Svetlogorsk,BY,2022-01-17 21:48:04,52.6333,29.7333,26.92,79,99,24.9
429,Eirunepe,BR,2022-01-17 21:48:05,-6.6603,-69.8736,78.49,90,90,3.6
430,Isabela,PH,2022-01-17 21:48:05,6.7085,121.9711,77.05,79,100,1.79
431,Camana,PE,2022-01-17 21:48:05,-16.6228,-72.7111,74.39,78,42,8.28
432,Gagino,RU,2022-01-17 21:48:06,55.2314,45.0339,24.85,92,100,15.43
433,Port Hedland,AU,2022-01-17 21:48:06,-20.3167,118.5667,77.05,88,39,5.75
434,Coquimbo,CL,2022-01-17 21:43:16,-29.9533,-71.3436,71.33,56,0,16.11
435,Kahului,US,2022-01-17 21:48:06,20.8947,-156.47,79.86,67,20,6.91
436,Harper,LR,2022-01-17 21:48:07,4.375,-7.7169,79.7,82,77,7.16
437,Verpelet,HU,2022-01-17 21:48:07,47.85,20.2333,36.43,59,0,10.22
438,Mahenge,TZ,2022-01-17 21:48:07,-8.6833,36.7167,64.94,84,100,1.68
439,Mugur-Aksy,RU,2022-01-17 21:48:08,50.35,90.5,17.4,81,100,4.38
440,Gondar,ET,2022-01-17 21:48:08,12.6,37.4667,60.6,58,93,4.07
441,San Patricio,US,2022-01-17 21:48:08,28.017,-97.5169,75.61,23,0,10.33
442,Inuvik,CA,2022-01-17 21:48:09,68.3499,-133.7218,-21.14,76,20,4.61
443,Taunsa,PK,2022-01-17 21:48:09,30.7048,70.6505,58.59,33,31,7.16
444,Avera,US,2022-01-17 21:48:09,33.194,-82.5271,44.47,67,80,16.62
445,Eydhafushi,MV,2022-01-17 21:48:10,5.1033,73.0708,81.81,75,100,16.69
446,Portmore,JM,2022-01-17 21:48:10,17.9702,-76.8672,84.16,65,20,6.91
447,Bonga,ET,2022-01-17 21:48:10,7.2833,36.2333,61.63,91,100,0.36
448,Ashcroft,CA,2022-01-17 21:45:18,50.7165,-121.2859,55.74,100,81,3.76
449,Ciudad Bolivar,VE,2022-01-17 21:48:10,8.1222,-63.5497,86.67,42,4,12.01
450,Barcelos,PT,2022-01-17 21:48:11,41.5388,-8.6151,52.84,81,91,4.52
451,Jhinjhana,IN,2022-01-17 21:48:11,29.5167,77.2167,45.82,65,6,5.1
452,Paamiut,GL,2022-01-17 21:48:11,61.994,-49.6678,7.77,83,91,6.44
453,Boa Vista,BR,2022-01-17 21:48:12,2.8197,-60.6733,85.98,62,40,10.36
454,Aykhal,RU,2022-01-17 21:48:12,66.0,111.5,-6.59,90,100,18.48
455,Ahipara,NZ,2022-01-17 21:48:12,-35.1667,173.1667,72.12,58,4,8.03
456,Roblin,CA,2022-01-17 21:45:18,51.23,-101.3565,4.75,96,100,10.04
457,Mlimba,TZ,2022-01-17 21:48:13,-8.8,35.8167,72.64,88,100,1.63
458,Puerto Carreno,CO,2022-01-17 21:48:13,6.189,-67.4859,91.38,52,40,6.91
459,Mahajanga,MG,2022-01-17 21:48:13,-15.7167,46.3167,77.02,83,40,8.05
460,Hofn,IS,2022-01-17 21:49:13,64.2539,-15.2082,44.96,91,100,34.83
461,Atar,MR,2022-01-17 21:49:14,20.5169,-13.0499,69.51,12,12,12.46
462,Katobu,ID,2022-01-17 21:49:14,-4.9408,122.5276,74.98,92,100,1.74
463,La Ronge,CA,2022-01-17 21:45:18,55.1001,-105.2842,-5.55,77,100,11.5
464,Abasolo,MX,2022-01-17 21:49:14,20.45,-101.5167,74.52,22,2,3.69
465,Maneadero,MX,2022-01-17 21:49:15,31.7167,-116.5667,70.2,76,60,3.0
466,Pochutla,MX,2022-01-17 21:49:15,15.7432,-96.4661,82.81,49,1,8.34
467,Rio Branco,BR,2022-01-17 21:49:15,-9.9747,-67.81,75.81,100,40,3.44
468,Mackay,AU,2022-01-17 21:45:19,-21.15,149.2,86.68,65,75,9.22
469,Arlit,NE,2022-01-17 21:49:16,18.7369,7.3853,55.4,26,0,11.74
470,Poum,NC,2022-01-17 21:49:16,-20.2333,164.0167,80.64,70,45,10.54
471,Aklavik,CA,2022-01-17 21:49:16,68.2191,-135.0107,-21.17,68,20,11.5
472,Chapais,CA,2022-01-17 21:49:17,49.7834,-74.8492,8.38,95,100,8.68
473,Cayenne,GF,2022-01-17 21:49:17,4.9333,-52.3333,79.09,76,20,1.99
474,Derbent,RU,2022-01-17 21:45:25,42.0678,48.2899,30.81,66,8,9.08
475,San Pedro De Ycuamandiyu,PY,2022-01-17 21:49:17,-24.0917,-57.0764,103.08,16,85,7.45
476,Wad Rawah,SD,2022-01-17 21:49:18,15.1603,33.1397,64.89,20,0,15.5
477,Henties Bay,NA,2022-01-17 21:49:18,-22.116,14.2845,68.86,89,77,3.38
478,Lancut,PL,2022-01-17 21:49:18,50.0687,22.2291,32.97,76,40,18.41
479,Natal,BR,2022-01-17 21:47:32,-5.795,-35.2094,83.05,74,40,16.11
480,Gandajika,CD,2022-01-17 21:49:19,-6.75,23.95,66.61,98,100,3.09
481,Padang,ID,2022-01-17 21:49:19,-0.9492,100.3543,73.45,86,100,3.31
482,Jumla,NP,2022-01-17 21:49:19,29.2747,82.1838,37.74,62,96,3.33
483,Zuwarah,LY,2022-01-17 21:49:20,32.9312,12.082,54.91,62,1,7.58
484,Santa Helena,BR,2022-01-17 21:49:20,-2.2311,-45.3,75.38,95,99,2.57
485,Oyotun,PE,2022-01-17 21:49:20,-6.8519,-79.3036,76.59,68,87,7.23
486,Townsville,AU,2022-01-17 21:49:21,-19.25,146.8,85.08,70,20,6.91
487,Moron,AR,2022-01-17 21:49:21,-34.6534,-58.6198,78.49,82,100,10.0
488,Shibetsu,JP,2022-01-17 21:49:21,43.659,145.132,27.95,87,100,9.22
489,Thiruvananthapuram,IN,2022-01-17 21:49:21,8.4833,76.9167,80.58,74,20,0.0
490,Rosarito,MX,2022-01-17 21:49:22,32.3333,-117.0333,70.66,69,50,4.83
491,Fayetteville,US,2022-01-17 21:45:03,35.0527,-78.8784,44.82,44,0,7.0
492,Winchester,GB,2022-01-17 21:49:22,51.0651,-1.3187,38.91,93,0,0.0
493,Latung,PH,2022-01-17 21:49:23,5.5,120.8833,79.32,77,100,7.29
494,Gaurnadi,BD,2022-01-17 21:49:23,22.9667,90.2333,57.94,65,0,6.89
495,Black River,JM,2022-01-17 21:49:23,18.0264,-77.8487,80.98,68,25,6.04
496,Wajima,JP,2022-01-17 21:49:24,37.4,136.9,34.41,63,100,28.52
497,Chihuahua,MX,2022-01-17 21:46:23,28.5,-106.0,71.19,20,25,13.38
498,Milkovo,RU,2022-01-17 21:49:24,54.7167,158.6167,4.89,97,100,0.74
499,Buraydah,SA,2022-01-17 21:49:24,26.326,43.975,52.25,37,100,12.06
500,Cusuna,HN,2022-01-17 21:49:25,15.85,-85.2333,70.2,89,100,8.63
501,Tomatlan,MX,2022-01-17 21:49:25,19.9333,-105.25,83.93,55,4,9.01
502,Beyneu,KZ,2022-01-17 21:49:25,45.3167,55.2,23.58,84,10,5.41
503,Fukue,JP,2022-01-17 21:49:25,32.6881,128.8419,42.6,69,83,23.55
504,Mayo,US,2022-01-17 21:49:26,38.8876,-76.5119,37.44,56,100,15.01
505,Cooma,AU,2022-01-17 21:50:26,-36.2333,149.1333,60.57,100,100,9.22
506,Saint John,CA,2022-01-17 21:50:26,45.2727,-66.0677,38.43,93,100,31.07
507,Belur,IN,2022-01-17 21:50:27,13.1667,75.8667,60.44,90,63,4.92
508,Pauini,BR,2022-01-17 21:50:27,-7.7136,-66.9764,81.72,74,96,2.95
509,Bubaque,GW,2022-01-17 21:50:27,11.2833,-15.8333,78.31,79,2,15.73
510,San Jose,US,2022-01-17 21:49:17,37.3394,-121.895,66.06,59,75,1.99
511,Hualmay,PE,2022-01-17 21:50:27,-11.0964,-77.6139,73.89,79,43,9.01
512,Hamilton,US,2022-01-17 21:50:28,39.1834,-84.5333,28.76,82,100,4.0
513,Saint-Francois,FR,2022-01-17 21:50:28,46.4154,3.9054,34.48,97,100,2.3
514,Miri,MY,2022-01-17 21:50:28,4.4148,114.0089,73.54,100,40,3.44
515,Quzhou,CN,2022-01-17 21:50:28,28.9594,118.8686,46.24,96,100,5.21
516,Perth,AU,2022-01-17 21:50:10,-31.9333,115.8333,78.98,54,0,20.71
517,Houma,US,2022-01-17 21:50:29,29.5958,-90.7195,61.0,47,0,8.3
518,Kil,SE,2022-01-17 21:50:29,59.5072,13.314,30.09,55,0,6.91
519,Bisignano,IT,2022-01-17 21:50:29,39.5059,16.2772,50.68,83,1,4.47
520,Hessisch Oldendorf,DE,2022-01-17 21:50:30,52.1667,9.25,43.84,79,75,6.91
521,Lubango,AO,2022-01-17 21:50:30,-14.9172,13.4925,57.97,62,46,4.65
522,Saint-Joseph,RE,2022-01-17 21:50:30,-21.3667,55.6167,77.38,85,93,1.66
523,Sao Jose Da Coroa Grande,BR,2022-01-17 21:50:31,-8.8978,-35.1478,80.1,72,35,9.08
524,Larap,PH,2022-01-17 21:50:31,14.299,122.6504,72.48,77,97,9.82
525,Mindszent,HU,2022-01-17 21:50:31,46.5236,20.1904,35.67,55,51,15.57
526,Berlevag,NO,2022-01-17 21:50:31,70.8578,29.0864,26.55,63,75,31.07
527,Manaus,BR,2022-01-17 21:50:32,-3.1019,-60.025,77.5,94,75,2.3
528,Kyzyl-Suu,KG,2022-01-17 21:50:32,42.3414,78.0056,28.76,64,100,6.22
529,Muzhi,RU,2022-01-17 21:50:32,65.3667,64.6667,-4.61,91,100,4.29
530,Port Blair,IN,2022-01-17 21:50:32,11.6667,92.75,78.13,72,81,8.41
531,Lensk,RU,2022-01-17 21:47:07,60.7253,114.9278,-31.79,100,8,3.06
532,Jiuquan,CN,2022-01-17 21:50:33,39.7432,98.5174,25.47,27,0,4.79
533,Mul,IN,2022-01-17 21:50:33,20.0667,79.6667,61.27,60,1,4.83
534,Dawei,MM,2022-01-17 21:50:33,14.0833,98.2,69.03,74,99,3.53
535,Myrtle Beach,US,2022-01-17 21:48:34,33.6891,-78.8867,48.25,52,0,21.85
536,Camacha,PT,2022-01-17 21:50:34,33.0833,-16.3333,62.53,82,75,16.11
537,Korla,CN,2022-01-17 21:50:34,41.7597,86.1469,22.75,55,2,6.42
538,Gazimurskiy Zavod,RU,2022-01-17 21:50:34,51.5461,118.3266,-30.93,100,30,0.58
539,Prado,BR,2022-01-17 21:50:35,-17.3411,-39.2208,77.58,88,11,6.62
540,Kikwit,CD,2022-01-17 21:50:35,-5.041,18.8162,69.39,98,100,1.5
541,Bintulu,MY,2022-01-17 21:50:35,3.1667,113.0333,73.81,94,40,1.99
542,Comodoro Rivadavia,AR,2022-01-17 21:50:35,-45.8667,-67.5,58.86,36,20,11.5
543,Inirida,CO,2022-01-17 21:50:36,3.8653,-67.9239,83.53,73,85,1.52
544,Codrington,AU,2022-01-17 21:50:36,-38.2667,141.9667,61.68,68,99,12.3
545,Camapua,BR,2022-01-17 21:50:36,-19.5314,-54.0439,80.11,61,100,1.95
546,Abnub,EG,2022-01-17 21:50:36,27.2696,31.1511,50.22,48,2,7.96
547,Sembe,CG,2022-01-17 21:50:37,1.6481,14.5806,72.09,80,78,3.02
548,Mutsu,JP,2022-01-17 21:50:37,41.2894,141.2169,23.32,71,91,12.21
549,Skjervoy,NO,2022-01-17 21:51:37,70.0311,20.9714,29.98,65,100,27.25
550,Okhotsk,RU,2022-01-17 21:51:38,59.3833,143.3,-4.14,72,24,14.23
551,Huanren,CN,2022-01-17 21:51:38,41.2647,125.3667,0.54,92,43,2.13
552,La Seyne-Sur-Mer,FR,2022-01-17 21:51:38,43.0982,5.8847,39.87,50,0,3.27
553,Kaeo,NZ,2022-01-17 21:51:38,-35.1,173.7833,77.32,66,4,3.31
554,Galbshtadt,RU,2022-01-17 21:51:39,53.2264,78.9845,10.11,92,99,8.41
555,Dickson,US,2022-01-17 21:51:30,36.077,-87.3878,36.61,91,100,1.99
556,Palu,ID,2022-01-17 21:51:39,-0.8917,119.8707,73.33,96,94,2.46
557,Chibuto,MZ,2022-01-17 21:51:39,-24.6867,33.5306,71.83,84,28,4.23
558,Havoysund,NO,2022-01-17 21:51:40,70.9963,24.6622,26.83,79,100,26.13
559,Fare,PF,2022-01-17 21:51:40,-16.7,-151.0167,77.7,86,100,19.57
560,Bodaybo,RU,2022-01-17 21:51:40,57.8506,114.1933,-39.08,99,29,2.44
561,Sao Felix Do Xingu,BR,2022-01-17 21:48:33,-6.6447,-51.995,73.9,94,84,1.3
562,Maiduguri,NG,2022-01-17 21:51:40,11.8464,13.1603,63.09,32,96,8.16
563,Muros,ES,2022-01-17 21:51:41,42.7762,-9.0603,53.24,93,92,3.69
564,Morant Bay,JM,2022-01-17 21:51:41,17.8815,-76.4093,83.82,77,30,2.64
565,Kamaishi,JP,2022-01-17 21:51:41,39.2667,141.8833,27.34,65,60,13.38
566,Managua,NI,2022-01-17 21:51:41,12.1328,-86.2504,89.04,45,20,13.8
567,Salinopolis,BR,2022-01-17 21:51:42,-0.6136,-47.3561,78.39,87,100,8.84
568,Sola,VU,2022-01-17 21:51:42,-13.8833,167.55,81.57,77,26,12.77
569,Tunapuna,TT,2022-01-17 21:51:42,10.6333,-61.3833,82.42,66,40,8.05
570,Nizhniy Tsasuchey,RU,2022-01-17 21:51:43,50.5167,115.1333,-9.99,99,93,3.0
571,Ahuimanu,US,2022-01-17 21:51:43,21.4447,-157.8378,80.78,71,20,8.05
572,La Paz Centro,NI,2022-01-17 21:51:43,12.34,-86.6753,89.46,29,4,7.45
573,Mangrol,IN,2022-01-17 21:51:43,21.1167,70.1167,67.96,53,0,10.54
574,Deputatskiy,RU,2022-01-17 21:51:44,69.3,139.9,-35.19,97,38,5.88
575,Kirkwood,US,2022-01-17 21:51:44,38.5834,-90.4068,37.78,67,74,4.0
576,Emmett,US,2022-01-17 21:51:44,43.8735,-116.4993,35.65,75,100,1.99
577,Ostersund,SE,2022-01-17 21:51:44,63.1792,14.6357,28.85,86,75,12.66
578,Zeya,RU,2022-01-17 21:51:45,53.75,127.2667,-13.16,89,20,3.74
579,Alta Floresta,BR,2022-01-17 21:51:45,-9.8756,-56.0861,74.5,94,72,3.47
580,Garowe,SO,2022-01-17 21:51:45,8.4054,48.4845,68.2,78,22,8.79
